time,wallTime,pacc_liq,pin_LHEX_liq,Tout_LHEX_liq,Tin_LHEX_liq,cooling_power
818.6,23.349037471,154936.828523,728239.332345,309.354298595,313.329286204,4.8
819.6,23.366802756,154935.157854,728262.7174389999,309.343274748,313.318344046,4.8
820.6,23.384526111,154933.48780499998,728286.097175,309.332254904,313.307405402,4.8
821.6,23.403165455,154931.817565,728309.491333,309.321235256,313.296460083,4.8
822.6,23.46159273,154930.146737,728332.912527,309.310216185,313.285499606,4.8
823.6,23.478971235,154928.476974,728356.314864,309.299195687,313.274555854,4.8
824.6,23.496833079,154926.80816699998,728379.704779,309.28817709,313.263623362,4.8
825.6,23.517015954,154925.138413,728403.12819,309.277158202,313.252671764,4.8
826.6,23.563589246,154923.468015,728426.575997,309.266138725,313.241706529,4.8
827.6,23.5814442,154921.800777,728449.955953,309.255120697,313.230791815,4.8
828.6,23.603069116,154920.133675,728473.3424119999,309.24410666,313.219871974,4.8
829.6,23.61918123,154918.471916,728496.625701,309.233102575,313.209029773,4.8
830.6,23.636969064,154916.80124,728520.126951,309.222096322,313.198027719,4.8
831.6,23.653492389,154915.134024,728543.5446769999,309.211088583,313.18708578,4.8
832.6,23.677440905,154913.466161,728566.9889519999,309.200078589,313.176131558,4.8
833.6,23.696750949,154911.803077,728590.332476,309.189071173,313.165254433,4.8
834.6,23.716401835,154910.137661,728613.743423,309.178067145,313.154330134,4.8
835.6,23.733823579,154908.471319,728637.182335,309.167065172,313.143383062,4.8
836.6,23.749049404,154906.810019,728660.513493,309.156065786,313.132518151,4.8
837.6,23.780278082,154905.143685,728683.9760489999,309.145068218,313.121558413,4.8
838.6,23.800010407,154903.48227799998,728707.33249,309.134074759,313.110676701,4.8
839.6,23.817914423,154901.81571599998,728730.8169259999,309.123076912,313.099704596,4.8
840.6,23.836105327,154900.15216599999,728754.238139,309.112077954,313.088783341,4.8
841.6,23.853752292,154898.488202,728777.681308,309.101080033,313.077851968,4.8
842.6,23.872107867,154896.827605,728801.049856,309.090082744,313.066975128,4.8
843.6,23.889008401,154895.164388,728824.494708,309.079089607,313.056045052,4.8
844.6,23.906557166,154893.50371299998,728847.886084,309.068098909,313.045153113,4.8
845.6,23.92318444,154891.841542,728871.3243229999,309.057109401,313.03422925,4.8
846.6,23.942957115,154890.179807,728894.762453,309.046121334,313.023308066,4.8
847.6,23.96011849,154888.517201,728918.2309999999,309.035130815,313.012369548,4.8
848.6,23.986440777,154886.85606299998,728941.6745,309.024138102,313.001457299,4.8
849.6,24.006123782,154885.193067,728965.174522,309.013147001,312.990508038,4.8
850.6,24.022565815,154883.534631,728988.570375,309.00215669,312.979635099,4.8
851.6,24.038613229,154881.902996,729011.872734,308.991172916,312.968824391,4.8
852.6,24.072335209,154880.217752,729035.400165,308.980193078,312.957859116,4.8
853.6,24.107865708,154878.556421,729058.894815,308.969209901,312.946915457,4.8
854.6,24.161982952,154876.899432,729082.295563,308.958227123,312.936041922,4.8
855.6,24.178853346,154875.240975,729105.742296,308.947246984,312.925138882,4.8
856.6,24.198845631,154873.603413,729129.226884,308.936268212,312.914251972,4.8
857.6,24.217089056,154871.926007,729152.6350349999,308.925289993,312.903352333,4.8
858.6,24.238217421,154870.268924,729176.0635439999,308.914313516,312.892458618,4.8
859.6,24.256253716,154868.611409,729199.521146,308.903339901,312.881551655,4.8
860.6,24.275954791,154866.952809,729223.019932,308.892364306,312.870621669,4.8
861.6,24.306878969,154865.293668,729246.54129,308.881386118,312.859683396,4.8
862.6,24.323915933,154863.638392,729269.9764289999,308.870408387,312.848809581,4.8
863.6,24.361624264,154861.98194599999,729293.4538469999,308.859434181,312.837907252,4.8
864.6,24.378798978,154860.32960599998,729316.837572,308.84846317,312.827070584,4.8
865.6,24.395900103,154858.675383,729340.278132,308.837496006,312.816193501,4.8
866.6,24.412419588,154857.02206,729363.7061409999,308.826531889,312.805323737,4.8
867.6,24.430402602,154855.365499,729387.224085,308.815567486,312.794393013,4.8
868.6,24.465190131,154853.736363,729410.631485,308.804602722,312.783544545,4.8
869.6,24.483498436,154852.060397,729434.104995,308.793641567,312.772659334,4.8
870.6,24.505691292,154850.408345,729457.552509,308.782682685,312.761791157,4.8
871.6,24.521965017,154848.755851,729481.0160889999,308.771724186,312.750910027,4.8
872.6,24.539211811,154847.1031,729504.499956,308.760767069,312.740020079,4.8
873.6,24.556871146,154845.45275199998,729527.9270919999,308.749810303,312.729168304,4.8
874.6,24.577282051,154843.798414,729551.4706519999,308.738855626,312.718239907,4.8
875.6,24.594753615,154842.145575,729574.978186,308.727898285,312.707338296,4.8
876.6,24.628918774,154840.492285,729598.504567,308.716938587,312.696427272,4.8
877.6,24.65386443,154838.844551,729621.9058419999,308.705981798,312.685609092,4.8
878.6,24.672766305,154837.194122,729645.3928169999,308.695030669,312.67473394,4.8
879.6,24.710592436,154835.544357,729668.86471,308.684081358,312.663864425,4.8
880.6,24.754084398,154833.894014,729692.357231,308.673129725,312.652983289,4.8
881.6,24.771475992,154832.24509399998,729715.8252239999,308.662180144,312.642122191,4.8
882.6,24.788510027,154830.596377,729739.3001049999,308.651232868,312.631257758,4.8
883.6,24.819639315,154828.946669,729762.808007,308.640284183,312.620374457,4.8
884.6,24.852098143,154827.296779,729786.33176,308.62933656,312.609482719,4.8
885.6,24.869826468,154825.648193,729809.8330519999,308.6183886,312.598611249,4.8
886.6,24.891505284,154824.00386,729833.2442699999,308.607445466,312.587806264,4.8
887.6,24.910483088,154822.35741199998,729856.7222399999,308.59650722,312.576954073,4.8
888.6,24.939639166,154820.710039,729880.22246,308.585568952,312.566082679,4.8
889.6,24.958353911,154819.06295999998,729903.725455,308.574630094,312.555212527,4.8
890.6,24.977461405,154817.41732,729927.206255,308.563693469,312.544361972,4.8
891.6,24.99593245,154815.770917,729950.7149,308.552757377,312.533494396,4.8
892.6,25.021815596,154814.12520399998,729974.2186319999,308.54182412,312.522631844,4.8
893.6,25.038423111,154812.48082599998,729997.6961419999,308.53088952,312.511790229,4.8
894.6,25.056557596,154810.834511,730021.233636,308.519955332,312.500911097,4.8
895.6,25.089129495,154809.189308,730044.753356,308.509021097,312.490048674,4.8
896.6,25.10657852,154807.545094,730068.25934,308.498088574,312.479197327,4.8
897.6,25.125795575,154805.899416,730091.811271,308.487155218,312.46831852,4.8
898.6,25.153664502,154804.258939,730115.243303,308.476222978,312.457527433,4.8
899.6,25.170823208,154802.614644,730138.779687,308.465294462,312.446661598,4.8
900.6,25.189832702,154800.971466,730162.308005,308.454369986,312.43580759,4.8
901.6,25.207694458,154799.33052,730185.781299,308.443446031,312.424987542,4.8
902.6,25.225899411,154797.687285,730209.320339,308.43252353,312.414122243,4.8
903.6,25.243855886,154796.045378,730232.836283,308.421600376,312.403275935,4.8
904.6,25.26158352,154794.40511,730256.32302,308.41067755,312.392455247,4.8
905.6,25.280494665,154792.762491,730279.879262,308.399757434,312.381587749,4.8
906.6,25.29708023,154791.12232199998,730303.383256,308.388837707,312.370758853,4.8
907.6,25.324290147,154789.480319,730326.9433169999,308.377917539,312.35989505,4.8
908.6,25.344401452,154787.839248,730350.489619,308.36699709,312.349044492,4.8
909.6,25.364853488,154786.200066,730373.999712,308.356079337,312.338220732,4.8
910.6,25.383347052,154784.565727,730397.39813,308.345164896,312.32747645,4.8
911.6,25.403160608,154782.923358,730421.017702,308.334254602,312.316582658,4.8
912.6,25.440548517,154781.283741,730444.566483,308.323343127,312.30573312,4.8
913.6,25.459168372,154779.643909,730468.127979,308.312429747,312.294879595,4.8
914.6,25.477186737,154778.00472,730491.6885899999,308.301516023,312.28403325,4.8
915.6,25.496661052,154776.366871,730515.2229429999,308.290603119,312.27320618,4.8
916.6,25.514614757,154774.730239,730538.739064,308.279694127,312.262394722,4.8
917.6,25.532751321,154773.092591,730562.289906,308.268787956,312.251558386,4.8
918.6,25.552410957,154771.45639,730585.8118039999,308.257880718,312.240744771,4.8
919.6,25.56768364,154769.826449,730609.192928,308.246979077,312.230031193,4.8
920.6,25.584160285,154768.18842,730632.790967,308.236082285,312.219166715,4.8
921.6,25.60256642,154766.55176899998,730656.356808,308.225183909,312.208323435,4.8
922.6,25.624152815,154764.91597499998,730679.909837,308.214283155,312.197493098,4.8
923.6,25.658498045,154763.279613,730703.48917,308.203382867,312.18665098,4.8
924.6,25.67590581,154761.642421,730727.099362,308.19248225,312.175790027,4.8
925.6,25.694043264,154760.007377,730750.664596,308.181579684,312.164966047,4.8
926.6,25.710202609,154758.37752799998,730774.113315,308.170683218,312.154224026,4.8
927.6,25.725593902,154756.744044,730797.6699989999,308.159792394,312.143409804,4.8
928.6,25.745885087,154755.109951,730821.242431,308.148899179,312.132582274,4.8
929.6,25.762848301,154753.477074,730844.793218,308.138007169,312.12177118,4.8
930.6,25.781526826,154751.843359,730868.3755999999,308.12711498,312.110941129,4.8
931.6,25.79860509,154750.21439799998,730891.850715,308.116227154,312.100187655,4.8
932.6,25.815400675,154748.580604,730915.456665,308.105340531,312.089343643,4.8
933.6,25.839941841,154746.94866999998,730939.0262579999,308.094454356,312.078528972,4.8
934.6,25.857195116,154745.31745899998,730962.5872419999,308.083569241,312.067721645,4.8
935.6,25.87602509,154743.684469,730986.2034649999,308.072683046,312.056879959,4.8
936.6,25.894791245,154742.052987,731009.791582,308.061795867,312.046063031,4.8
937.6,25.920434862,154740.421562,731033.388356,308.050908081,312.03524536,4.8
938.6,25.95283745,154738.794525,731056.896814,308.040028465,312.024493636,4.8
939.6,25.968637165,154737.168875,731080.4035489999,308.029151877,312.013741688,4.8
940.6,25.997803803,154735.53464,731104.078136,308.018273325,312.002869193,4.8
941.6,26.034573163,154733.904865,731127.6700319999,308.007391607,311.992059878,4.8
942.6,26.052410857,154732.277665,731151.207682,307.996511844,311.981290621,4.8
943.6,26.081807465,154730.646237,731174.8619629999,307.98563304,311.970443281,4.8
944.6,26.099297689,154729.021151,731198.365734,307.974756546,311.959701,4.8
945.6,26.122397865,154727.393433,731221.946814,307.963883197,311.948905956,4.8
946.6,26.140393629,154725.764731,731245.562177,307.953008899,311.938090324,4.8
947.6,26.156887324,154724.140039,731269.094172,307.942138494,311.927337975,4.8
948.6,26.178573649,154722.511652,731292.724802,307.931267732,311.916516811,4.8
949.6,26.194645454,154720.888331,731316.2375439999,307.920398691,311.905780031,4.8
950.6,26.212723778,154719.263326,731339.802135,307.909534526,311.895004648,4.8
951.6,26.232075994,154717.636657,731363.419395,307.898673465,311.884191086,4.8
952.6,26.251481399,154716.009686,731387.051373,307.887807529,311.873374488,4.8
953.6,26.267739642,154714.389074,731410.5434569999,307.87694724,311.862660912,4.8
954.6,26.29743623,154712.763684,731434.163826,307.866088546,311.851857688,4.8
955.6,26.315044545,154711.13728599998,731457.8143839999,307.855226985,311.841035765,4.8
956.6,26.333933299,154709.513795,731481.400958,307.844365225,311.830261703,4.8
957.6,26.350415644,154707.89006099998,731505.006292,307.833505137,311.819479817,4.8
958.6,26.375625101,154706.266696,731528.610232,307.822644999,311.808700625,4.8
959.6,26.394120925,154704.643778,731552.213682,307.811787856,311.797924083,4.8
960.6,26.411868701,154703.020957,731575.8239089999,307.800931619,311.787143432,4.8
961.6,26.428198376,154701.402426,731599.336536,307.790078911,311.776431095,4.8
962.6,26.44808136,154699.77732999998,731623.029907,307.779227261,311.76559814,4.8
963.6,26.5245891,154698.153438,731646.69624,307.768370812,311.754787647,4.8
964.6,26.547059547,154696.530599,731670.3463249999,307.757514105,311.743992902,4.8
965.6,26.565350371,154694.909444,731693.96433,307.746656975,311.733226836,4.8
966.6,26.581834885,154693.29160199998,731717.515566,307.735807473,311.722508814,4.8
967.6,26.59748516,154691.676913,731740.999251,307.724966268,311.711832669,4.8
968.6,26.618611356,154690.055104,731764.665681,307.714125822,311.701024205,4.8
969.6,26.638063282,154688.433606,731788.328583,307.703280741,311.690222283,4.8
970.6,26.654298376,154686.816542,731811.893494,307.692438791,311.679492047,4.8
971.6,26.670602069,154685.19949199999,731835.4684329999,307.68159967,311.668754964,4.8
972.6,26.687626485,154683.582274,731859.060802,307.670762576,311.65800938,4.8
973.6,26.70522142,154681.963231,731882.7074419999,307.659926787,311.647226551,4.8
974.6,26.722857194,154680.344628,731906.354047,307.649090256,311.636448338,4.8
975.6,26.741145479,154678.727146,731929.9837539999,307.638254894,311.625685022,4.8
976.6,26.768340957,154677.109828,731953.6184159999,307.627417981,311.614923482,4.8
977.6,26.789486983,154675.49307599998,731977.249458,307.616581762,311.604168129,4.8
978.6,26.868690604,154673.873092,732000.972428,307.605744579,311.59335331,4.8
979.6,26.886180078,154672.259165,732024.550695,307.594907399,311.58264351,4.8
980.6,26.904261233,154670.645915,732048.1227109999,307.584075452,311.571937149,4.8
981.6,26.921923708,154669.027554,732071.8323189999,307.573244537,311.561134862,4.8
982.6,26.939875462,154667.414166,732095.425111,307.562414287,311.550417044,4.8
983.6,26.956717197,154665.800964,732119.026237,307.551589465,311.53969265,4.8
984.6,26.974958292,154664.188856,732142.6082019999,307.540766247,311.528981079,4.8
985.6,26.991409666,154662.598483,732166.206534,307.529945948,311.518257565,4.8
986.6,27.01136449,154660.960275,732189.924477,307.519125397,311.507462239,4.8
987.6,27.027304544,154659.35171699998,732213.4525959999,307.508308065,311.496795968,4.8
988.6,27.04936345,154657.736045,732237.1764199999,307.497492401,311.485997883,4.8
989.6,27.068919715,154656.122315,732260.851239,307.486673254,311.475233939,4.8
990.6,27.08763179,154654.511875,732284.451838,307.475854305,311.464525034,4.8
991.6,27.105655536,154652.89970799998,732308.1091209999,307.465037926,311.453780409,4.8
992.6,27.129140022,154651.285037,732331.838135,307.454220325,311.442989097,4.8
993.6,27.155455369,154649.697712,732355.438365,307.443400926,311.432292071,4.8
994.6,27.172835924,154648.065413,732379.089607,307.432587911,311.421567093,4.8
995.6,27.190034929,154646.455422,732402.729781,307.421774785,311.410844494,4.8
996.6,27.208360864,154644.84364,732426.424456,307.410964063,311.400083922,4.8
997.6,27.225118619,154643.233655,732450.081376,307.400151389,311.389352877,4.8
998.6,27.255038407,154641.623785,732473.7478039999,307.389340592,311.378620066,4.8
999.6,27.27044091,154640.017039,732497.3535869999,307.378533801,311.367934507,4.8
1000.6,27.295174497,154638.41077699998,732520.969776,307.367734244,311.357245447,4.8
1001.6,27.310007811,154636.827284,732544.554838,307.356935367,311.346565942,4.8
1002.6,27.327564646,154635.19492399998,732568.283527,307.346136586,311.335791936,4.8
1003.6,27.348836252,154633.58696,732591.9507459999,307.335336572,311.325060508,4.8
1004.6,27.386686873,154631.977155,732615.675438,307.324534165,311.314296106,4.8
1005.6,27.404534157,154630.367958,732639.394273,307.313729806,311.303541766,4.8
1006.6,27.422649282,154628.761483,732663.0547529999,307.302926096,311.29283269,4.8
1007.6,27.442138198,154627.154777,732686.731056,307.292124978,311.282114502,4.8
1008.6,27.495641562,154625.54751499998,732710.431089,307.281325485,311.271381092,4.8
1009.6,27.513249017,154623.944143,732734.039809,307.270527062,311.260711927,4.8
1010.6,27.530107062,154622.3396,732757.690894,307.259732595,311.25001427,4.8
1011.6,27.548628077,154620.734026,732781.377074,307.248939172,311.239293737,4.8
1012.6,27.566545231,154619.127564,732805.097555,307.23814731,311.22855199,4.8
1013.6,27.584413616,154617.522271,732828.795834,307.227353363,311.217829016,4.8
1014.6,27.602404401,154615.91785199998,732852.484707,307.21656111,311.207117282,4.8
1015.6,27.621656527,154614.31363699998,732876.1762669999,307.205770329,311.196404801,4.8
1016.6,27.660662887,154612.711655,732899.821671,307.194982145,311.185725761,4.8
1017.6,27.677266972,154611.112007,732923.417808,307.184197902,311.175078627,4.8
1018.6,27.699174107,154609.505295,732947.210109,307.173413791,311.164304734,4.8
1019.6,27.717827582,154607.903824,732970.875997,307.162628042,311.153617495,4.8
1020.6,27.733937447,154606.35296,732994.5225099999,307.151849285,311.143117585,4.8
1021.6,27.750614902,154604.710136,733018.106013,307.141084767,311.132367122,4.8
1022.6,27.768251746,154603.105995,733041.807318,307.130313568,311.12160588,4.8
1023.6,27.785372381,154601.50534,733065.4738179999,307.119539263,311.110904846,4.8
1024.7,27.803889296,154599.74367,733091.561347,307.10768681,311.099115111,4.8
1025.8,27.837520525,154597.984032,733117.6190729999,307.095837406,311.087354591,4.8
1026.9,27.858552731,154596.224879,733143.673906,307.083986949,311.075599975,4.8
1028.0,27.891442269,154594.461665,733169.8427319999,307.072135042,311.06377103,4.8
1029.1,27.914427725,154592.704497,733195.866084,307.060282144,311.052048156,4.8
1030.2,27.93372062,154590.946983,733221.915895,307.048436372,311.040307416,4.8
1031.3,27.953532356,154589.188053,733248.009001,307.036589644,311.028537632,4.8
1032.4,27.972697111,154587.428178,733274.138087,307.024742919,311.016747107,4.8
1033.5,27.993227996,154585.67111999998,733300.206659,307.012894641,311.005004947,4.8
1034.6,28.012419031,154583.91428,733326.2838089999,307.001051052,310.993258939,4.8
1035.7,28.083525899,154582.154573,733352.443808,306.989207309,310.981457577,4.8
1036.8,28.102738354,154580.398669,733378.516331,306.977363876,310.969719039,4.8
1037.9,28.128158191,154578.64521699998,733404.5397999999,306.965524599,310.95801682,4.8
1039.0,28.148936836,154576.887735,733430.6773069999,306.953687074,310.946235144,4.8
1040.1,28.189199397,154575.133019,733456.756215,306.941850805,310.934496953,4.8
1041.2,28.217721644,154573.37969899998,733482.813739,306.930017107,310.922776623,4.8
1042.3,28.237028449,154571.626079,733508.889816,306.918185417,310.911044153,4.8
1043.4,28.256942634,154569.87105699998,733535.0155709999,306.906355023,310.899281113,4.8
1044.5,28.275386539,154568.11934499998,733561.079203,306.894530604,310.887566538,4.8
1045.6,28.294880935,154566.366244,733587.1778719999,306.882702552,310.875825937,4.8
1046.7,28.313016291,154564.61746799998,733613.1923999999,306.870884537,310.864147184,4.8
1047.8,28.330633526,154562.86586299998,733639.2910849999,306.859068242,310.852410617,4.8
1048.9,28.371053498,154561.11199499998,733665.4488169999,306.847247584,310.840632529,4.8
1050.0,28.393962475,154559.358412,733691.61238,306.835424435,310.828859559,4.8
1051.1,28.419186161,154557.61099699998,733717.629566,306.823603366,310.817191396,4.8
1052.2,28.444935978,154555.861722,733743.719317,306.811789603,310.805479263,4.8
1053.3,28.468493305,154554.109509,733769.883983,306.799973862,310.793711091,4.8
1054.4,28.48820925,154552.360068,733795.987388,306.788157142,310.781989243,4.8
1055.5,28.518544128,154550.609375,733822.137168,306.776341789,310.770240323,4.8
1056.6,28.549934846,154548.861241,733848.231224,306.764525724,310.758534078,4.8
1057.7,28.594621969,154547.11046199998,733874.408159,306.752712856,310.746774484,4.8
1058.8,28.613023074,154545.368257,733900.3833699999,306.740903687,310.73515223,4.8
1059.9,28.630622928,154543.621398,733926.480432,306.729103203,310.723445365,4.8
1061.0,28.650354094,154541.872466,733952.645918,306.717300496,310.711692065,4.8
1062.1,28.674981521,154540.124675,733978.794533,306.705496427,310.699956532,4.8
1063.2,28.720791123,154538.37632799998,734004.968621,306.693689323,310.688209931,4.8
1064.3,28.740521597,154536.630106,734031.1022549999,306.681882753,310.676498884,4.8
1065.4,28.767630534,154534.88337199998,734057.259907,306.670077273,310.664772116,4.8
1066.5,28.79373342,154533.13685,734083.423571,306.658273904,310.653044753,4.8
1067.6,28.811721774,154531.39386399998,734109.509327,306.646474683,310.641372346,4.8
1068.7,28.83200751,154529.649459,734135.640561,306.634676278,310.629668473,4.8
1069.8,28.857107946,154527.90915,734161.6798899999,306.622881413,310.61803,4.8
1070.9,28.875850331,154526.16457999998,734187.8435859999,306.61109236,310.60630438,4.8
1072.0,28.894287266,154524.423435,734213.9377349999,306.599305937,310.594632142,4.8
1073.1,28.921545593,154522.677405,734240.163952,306.587517332,310.582868781,4.8
1074.2,28.942757748,154520.935501,734266.2939769999,306.575726516,310.571177868,4.8
1075.3,28.960547822,154519.19686,734292.354419,306.563940626,310.559536159,4.8
1076.4,28.980398787,154517.453856,734318.5420819999,306.552157945,310.547809493,4.8
1077.5,28.999184433,154515.711965,734344.708791,306.540372787,310.536100727,4.8
1078.6,29.044324365,154513.96957,734370.9031519999,306.528589883,310.524376994,4.8
1079.7,29.063576249,154512.22992399998,734397.0355659999,306.516804028,310.512701028,4.8
1080.8,29.093519937,154510.489249,734423.2116939999,306.505022963,310.500999046,4.8
1081.9,29.111710882,154508.752978,734449.283935,306.493245589,310.489366984,4.8
1083.0,29.130194876,154507.012652,734475.4721499999,306.481469951,310.47765634,4.8
1084.1,29.150711842,154505.277091,734501.551165,306.469699678,310.466020569,4.8
1085.2,29.170551437,154503.539219,734527.711531,306.457932371,310.454334601,4.8
1086.3,29.187924081,154501.80335899998,734553.825644,306.446163723,310.44268084,4.8
1087.4,29.217314719,154500.062785,734580.081091,306.434394893,310.430938422,4.8
1088.5,29.271847704,154498.324542,734606.2784709999,306.422623067,310.419238223,4.8
1089.6,29.301355902,154496.590027,734632.391688,306.410854597,310.407597787,4.8
1090.7,29.320774038,154494.853794,734658.560552,306.399088832,310.395919644,4.8
1091.8,29.339070493,154493.119547,734684.6910379999,306.387326622,310.38426906,4.8
1092.9,29.357841988,154491.384461,734710.8549179999,306.375566449,310.372596627,4.8
1094.0,29.377427313,154489.649124,734737.0390079999,306.363808023,310.360913354,4.8
1095.1,29.399179788,154487.91522999998,734763.197041,306.352049341,310.349250397,4.8
1096.2,29.418028664,154486.181787,734789.357781,306.340293835,310.337589056,4.8
1097.3,29.438708769,154484.447348,734815.556507,306.328539237,310.325904825,4.8
1098.4,29.458810655,154482.713823,734841.742707,306.316782571,310.314234741,4.8
1099.5,29.491173012,154480.983428,734867.8679269999,306.305030132,310.302613405,4.8
1100.6,29.550640878,154479.250911,734894.0606399999,306.293279765,310.290946901,4.8
1101.7,29.576453865,154477.518323,734920.268189,306.281531098,310.279273092,4.8
1102.8,29.603239151,154475.785425,734946.4858329999,306.269780962,310.267591225,4.8
1103.9,29.63791379,154474.05475399998,734972.6896909999,306.258032265,310.255943531,4.8
1105.0,29.656464025,154472.324169,734998.846395,306.246285643,310.244291738,4.8
1106.1,29.680145931,154470.594479,735025.0116689999,306.234541925,310.232648816,4.8
1107.2,29.700188257,154468.865986,735051.168497,306.222801259,310.221018974,4.8
1108.3,29.720096591,154467.135439,735077.387168,306.211060109,310.209348143,4.8
1109.4,29.742674807,154465.40516599998,735103.611315,306.199320409,310.197676984,4.8
1110.5,29.761387263,154463.677858,735129.7698669999,306.18758248,310.186052702,4.8
1111.6,29.781189968,154461.951355,735155.9212819999,306.175848823,310.174433892,4.8
1112.7,29.800081704,154460.223269,735182.1264889999,306.164116314,310.162781756,4.8
1113.8,29.828801101,154458.495046,735208.346821,306.15238295,310.151122992,4.8
1114.9,29.848591627,154456.767418,735234.5633149999,306.140649529,310.139470962,4.8
1116.0,29.882920397,154455.041948,735260.7646959999,306.128922233,310.127846409,4.8
1117.1,29.903222212,154453.316027,735286.9500589999,306.117194341,310.116211149,4.8
1118.2,29.921755087,154451.590444,735313.14799,306.105466129,310.104577761,4.8
1119.3,29.942346492,154449.864308,735339.375578,306.093740222,310.092928311,4.8
1120.4,29.961089916,154448.14187999998,735365.591816,306.082014467,310.081340295,4.8
1121.5,29.986956413,154446.416288,735391.7789909999,306.070295706,310.06968561,4.8
1122.6,30.008668339,154444.690057,735418.031711,306.05857236,310.058018807,4.8
1123.7,30.027980824,154442.968053,735444.1975329999,306.046852606,310.04642004,4.8
1124.8,30.046717679,154441.24322499998,735470.452086,306.035133529,310.034766018,4.8
1125.9,30.066623805,154439.521839,735496.630298,306.023417783,310.023166014,4.8
1127.0,30.08541538,154437.801206,735522.799933,306.011704217,310.011573185,4.8
1128.1,30.108715626,154436.076,735549.102588,305.999989837,309.999894668,4.8
1129.2,30.129745181,154434.355695,735575.289275,305.988278031,309.988296868,4.8
1130.3,30.151372806,154432.632181,735601.5710079999,305.976564664,309.976639279,4.8
1131.4,30.170103082,154430.912678,735627.758938,305.964851978,309.965049096,4.8
1132.5,30.191686678,154429.190468,735654.034624,305.953142122,309.953403947,4.8
1133.6,30.211502194,154427.47390399998,735680.172177,305.941433455,309.941854943,4.8
1134.7,30.231640738,154425.752599,735706.465228,305.929729937,309.93021134,4.8
1135.8,30.267754808,154424.032721,735732.7120109999,305.918026196,309.918588585,4.8
1136.9,30.301680846,154422.31180999998,735758.994877,305.906322506,309.906942031,4.8
1138.0,30.319416062,154420.59935899999,735785.069665,305.894622217,309.895440724,4.8
1139.1,30.340756998,154418.88026,735811.3459889999,305.882928978,309.883808237,4.8
1140.2,30.360335033,154417.160245,735837.644159,305.871233691,309.872155226,4.8
1141.3,30.378274468,154415.445904,735863.80739,305.85954116,309.860596776,4.8
1142.4,30.407995407,154413.727049,735890.102508,305.847847577,309.84895479,4.8
1143.5,30.437407314,154412.008981,735916.3888249999,305.836152146,309.837325096,4.8
1144.6,30.456014198,154410.294691,735942.589465,305.824459337,309.825757613,4.8
1145.7,30.476791104,154408.57626,735968.910269,305.812767074,309.814110991,4.8
1146.8,30.496510299,154406.863196,735995.1015239999,305.801075545,309.80255655,4.8
1147.9,30.516143474,154405.147257,736021.3817929999,305.789387768,309.79094254,4.8
1149.0,30.53497884,154403.435076,736047.5739429999,305.777702109,309.779389622,4.8
1150.1,30.555862275,154401.72047899998,736073.843707,305.766020662,309.767783879,4.8
1151.2,30.575473821,154400.006255,736100.113762,305.754338729,309.756180308,4.8
1152.3,30.594268806,154398.292906,736126.374724,305.742656385,309.744589088,4.8
1153.4,30.613480471,154396.579479,736152.650754,305.730975818,309.732990206,4.8
1154.5,30.644901519,154394.866938,736178.916063,305.719296117,309.721402975,4.8
1155.6,30.661595793,154393.15964,736205.0687909999,305.707624045,309.709897737,4.8
1156.7,30.692211611,154391.450083,736231.2900139999,305.695956168,309.698341405,4.8
1157.8,30.711911365,154389.735838,736257.640642,305.684288198,309.686696222,4.8
1158.9,30.731026961,154388.02856099998,736283.878265,305.672619015,309.675172342,4.8
1160.0,30.752342826,154386.316701,736310.1428299999,305.660953298,309.663558846,4.8
1161.1,30.775105652,154384.60566,736336.430835,305.64928371,309.651960447,4.8
1162.2,30.794103877,154382.895661,736362.7148,305.637615959,309.640375237,4.8
1163.3,30.813728102,154381.189402,736388.9126169999,305.625951681,309.628850171,4.8
1164.4,30.865183445,154379.47886,736415.238545,305.614288458,309.617242865,4.8
1165.5,30.887805172,154377.76912399998,736441.553782,305.602624382,309.605646945,4.8
1166.6,30.907344557,154376.061506,736467.82409,305.590959276,309.594086616,4.8
1167.7,30.950359419,154374.35264199998,736494.141099,305.579296344,309.582498571,4.8
1168.8,30.969600634,154372.646943,736520.386461,305.567638408,309.570957511,4.8
1169.9,30.989016839,154370.94015,736546.6731,305.555982362,309.559391295,4.8
1171.0,31.008899425,154369.233343,736572.969678,305.544326883,309.547818668,4.8
1172.1,31.031662311,154367.528998,736599.214135,305.532672644,309.536285124,4.8
1173.2,31.059588508,154365.826343,736625.436671,305.521024512,309.524771119,4.8
1174.3,31.078288144,154364.120597,736651.7484469999,305.509378722,309.513193579,4.8
1175.4,31.097999129,154362.416738,736678.0193899999,305.497733687,309.501644283,4.8
1176.5,31.117325405,154360.712726,736704.306368,305.486089057,309.490087779,4.8
1177.6,31.167904048,154359.00868,736730.608897,305.474446197,309.478524451,4.8
1178.7,31.188091864,154357.303662,736756.949817,305.462802494,309.466940783,4.8
1179.8,31.249139911,154355.602813,736783.1911269999,305.451159049,309.455428163,4.8
1180.9,31.269188835,154353.900623,736809.484561,305.439520943,309.443882317,4.8
1182.0,31.287618781,154352.199348,736835.770168,305.427884739,309.432345975,4.8
1183.1,31.308888876,154350.498043,736862.068597,305.416250852,309.420802233,4.8
1184.2,31.328226091,154348.798217,736888.333402,305.404617878,309.409279661,4.8
1185.3,31.346646556,154347.098218,736914.616849,305.392989086,309.397744747,4.8
